First Name,Last Name,Email,Professional Phone Number,Matricule,Position,Net Salary,Salary Grade,Contract End Date,Department,Service,Role,Status,Password,Remaining Leave Days,Monthly Leave Allocation,Receive SMS Notifications,Personal Phone Number,Work Start Time,Work End Time,Receive Email Notifications,Alternative Email,Date of Birth
Ophelia Streich,Cory King,grayson.gleichner@pfeffer.com,1-260-325-2475,87791970,Employee,52819,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,302-724-9948,08:00,17:00,1,,1999-12-20
Kobe Ortiz,Aiyana Ortiz,lexie80@williamson.org,1-870-394-6520,99532973,Employee,52820,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,1-740-672-6204,08:00,17:00,1,,1980-01-21
Antwon Zboncak,Zechariah Bosco Sr.,kip41@ernser.com,1-531-416-9459,66844268,Employee,52821,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,+1.361.657.5472,08:00,17:00,1,,1981-02-22
Laurel Auer,Macie Lehner,toy.jailyn@hilpert.com,1-908-601-0295,40862945,Employee,52822,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,+1 (540) 437-8020,08:00,17:00,1,,1982-03-23
Delphine Bailey,Crystal Kohler,uweimann@yahoo.com,512.486.0938,15878033,Employee,52823,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+18325414877,08:00,17:00,1,,1983-04-24
Rachael Abernathy,Retha Powlowski,hermiston.kenyon@schulist.com,423-500-4884,48750766,Employee,52824,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,972-783-0555,08:00,17:00,1,,1984-05-25
Raheem Muller,Orie Schultz,bergstrom.talon@hotmail.com,914-446-6325,11419239,Employee,52825,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+1 (680) 810-4293,08:00,17:00,1,,1985-06-26
Ryann Donnelly,Keaton Durgan,ernesto.thiel@zulauf.com,(435) 616-7928,91123628,Employee,52826,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,+1-563-475-2192,08:00,17:00,1,,1986-07-27
Lonny Ferry,Linwood Reynolds Jr.,andy.gerhold@rolfson.net,(629) 692-1080,15162452,Employee,52827,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1-678-400-6332,08:00,17:00,1,,1987-08-28
Ansley Hauck,Jadon Hoppe,emmy89@wiegand.biz,+15023085151,82722817,Employee,52828,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1.205.200.0096,08:00,17:00,1,,1988-09-01
Jakayla Tromp,Rosalia Welch III,russel.lynn@hotmail.com,803.329.2314,64825629,Employee,52829,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,302.812.9808,08:00,17:00,1,,1989-10-02
Emile Trantow IV,Kayleigh Denesik,gerald.nolan@langworth.net,+1-208-734-9077,65068561,Employee,52830,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,(984) 659-7202,08:00,17:00,1,,1990-11-03
Carlie Becker,Mrs. Breanne Herzog DVM,virginie.gerlach@yahoo.com,845-464-9787,55549283,Employee,52831,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,256-340-2606,08:00,17:00,1,,1991-12-04
Stacy Koss,Thea Schaefer,orlando82@hotmail.com,1-917-241-8173,14612803,Employee,52832,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+17749243208,08:00,17:00,1,,1992-01-05
Marisa Hettinger,Ms. Lyda O'Hara I,noel.cronin@wunsch.com,973.746.7484,73894672,Employee,52833,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,+1 (616) 902-6533,08:00,17:00,1,,1993-02-06
Elda Boyle,Adrain Tremblay,dritchie@yahoo.com,+1 (725) 255-3681,50556513,Employee,52834,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,272.423.2896,08:00,17:00,1,,1994-03-07
Zakary Connelly,Ms. Iliana Satterfield,thiel.garry@fahey.com,570-903-2300,68920513,Employee,52835,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,(458) 517-8172,08:00,17:00,1,,1995-04-08
Cristal Donnelly,Kendall Dooley,istoltenberg@hotmail.com,520-753-7193,76217684,Employee,52836,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,980-638-5841,08:00,17:00,1,,1996-05-09
Daphne Goyette,Bernadine Lemke,veum.claude@leffler.org,+1.772.282.1405,60896909,Employee,52837,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,580.647.0718,08:00,17:00,1,,1997-06-10
Joel Steuber,Dr. Eduardo Kuhn,raheem.olson@hotmail.com,404-748-7647,56970450,Employee,52838,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+1-502-523-2765,08:00,17:00,1,,1998-07-11
Isai Sanford,Vaughn Labadie,esteban22@yahoo.com,+1-435-600-3854,13914906,Employee,52839,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,980.858.3230,08:00,17:00,1,,1999-08-12
Jamil Maggio,Jessie Herman,ushields@hotmail.com,(816) 601-4386,78986132,Employee,52840,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+1.725.583.7711,08:00,17:00,1,,1980-09-13
Sabina Lubowitz,Noemy Hansen DDS,mvandervort@hotmail.com,1-332-443-9531,91213362,Employee,52841,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,469-214-4549,08:00,17:00,1,,1981-10-14
Jalyn Romaguera,Thora Russel,langworth.neoma@romaguera.net,+1-731-796-9576,72094745,Employee,52842,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,757.445.8329,08:00,17:00,1,,1982-11-15
Beth Kshlerin,Miss Mozelle Torphy PhD,hfeest@gmail.com,270-242-3788,15837162,Employee,52843,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,940.858.7878,08:00,17:00,1,,1983-12-16
Wilton Jacobi,Mrs. Bridgette Schinner DDS,mkub@vandervort.info,+1-234-237-8959,99029396,Employee,52844,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,951-941-3268,08:00,17:00,1,,1984-01-17
Kian Carter,Ms. Rubye Brakus,ulises28@hotmail.com,1-937-796-5626,30428592,Employee,52845,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,832-643-4840,08:00,17:00,1,,1985-02-18
Eldridge Padberg,Merlin Rowe,runolfsdottir.dessie@swift.biz,+1 (620) 639-8990,99331124,Employee,52846,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,1-838-936-9184,08:00,17:00,1,,1986-03-19
Garett Cormier,Dr. Tremaine Keebler,bayer.candida@yahoo.com,+1 (331) 575-1858,17645893,Employee,52847,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+18786772620,08:00,17:00,1,,1987-04-20
Viviane Hodkiewicz,Dr. Eldridge Smith,white.courtney@hotmail.com,+1-361-343-7925,22641505,Employee,52848,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,(424) 427-3966,08:00,17:00,1,,1988-05-21
Deonte Bernier,Mireya Watsica,xhauck@kilback.org,+1-478-793-8825,58849797,Employee,52849,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+13308561500,08:00,17:00,1,,1989-06-22
Jovanny Carter IV,Prof. Gus Champlin,borer.ignatius@gmail.com,+1-240-250-5603,76458585,Employee,52850,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,+1-952-519-9062,08:00,17:00,1,,1990-07-23
Myriam Lockman I,Dr. Eric Hartmann,kunze.helen@gmail.com,1-930-769-2017,59824309,Employee,52851,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,1-469-804-8486,08:00,17:00,1,,1991-08-24
Uriel Strosin,Guadalupe Wyman,casandra.daniel@gulgowski.com,(602) 267-9504,35543656,Employee,52852,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+17638507334,08:00,17:00,1,,1992-09-25
Anibal Littel,Mona Schinner,tfay@gmail.com,+1-678-343-4783,31160687,Employee,52853,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,+17163125025,08:00,17:00,1,,1993-10-26
Thalia Dietrich Sr.,Ms. Suzanne Watsica V,virginie60@gmail.com,(772) 916-2131,17375895,Employee,52854,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,347.423.5605,08:00,17:00,1,,1994-11-27
Cortney Zemlak,Robbie Hermann,paige.brown@gmail.com,832-696-8779,50364583,Employee,52855,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+1 (781) 624-5850,08:00,17:00,1,,1995-12-28
Isac McKenzie,Francesco Ullrich,louisa.gislason@reichert.com,+1-346-951-2736,78006836,Employee,52856,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,678-714-7406,08:00,17:00,1,,1996-01-01
Roel Terry,Art Witting,ida31@hotmail.com,+18703475661,60473355,Employee,52857,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,928.619.4342,08:00,17:00,1,,1997-02-02
Ada Wintheiser Sr.,Kaycee Tromp,fsmitham@hotmail.com,319.954.7429,66175174,Employee,52858,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,724-714-1959,08:00,17:00,1,,1998-03-03
Eveline Steuber,Miss Wanda Grant DDS,bradley20@graham.com,520.508.7016,30102790,Employee,52859,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,(717) 308-8581,08:00,17:00,1,,1999-04-04
Aida Purdy,Meagan Marquardt,rpredovic@bednar.com,(928) 499-9599,68037802,Employee,52860,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,325-587-1806,08:00,17:00,1,,1980-05-05
Justine McDermott,Pietro Kutch,macey.thompson@kovacek.com,(786) 747-1358,30022534,Employee,52861,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,563.394.0175,08:00,17:00,1,,1981-06-06
Hudson Hoppe,Dr. Lurline Erdman IV,usmitham@gmail.com,650-940-0411,10593400,Employee,52862,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,1-678-596-4600,08:00,17:00,1,,1982-07-07
Reta Hilpert,Antonietta Reichert PhD,allene12@fadel.com,(341) 759-4866,33456071,Employee,52863,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+1-786-226-5022,08:00,17:00,1,,1983-08-08
Oswaldo Klein,Haven Kautzer,slegros@gmail.com,+18206915163,46524509,Employee,52864,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,+1-972-357-0016,08:00,17:00,1,,1984-09-09
Christy Ruecker,Breana Braun,weissnat.jadon@johnston.com,+1-813-865-5526,28168720,Employee,52865,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+1 (573) 580-8959,08:00,17:00,1,,1985-10-10
Rickie Hirthe IV,Dr. Otis Cummerata Sr.,amely.gutmann@koepp.com,+1-930-369-4097,86019769,Employee,52866,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,1-586-935-3879,08:00,17:00,1,,1986-11-11
Mallie Rippin V,Mr. Frederik Reinger IV,liana15@goyette.com,+1.520.782.9135,32523227,Employee,52867,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1-734-657-9151,08:00,17:00,1,,1987-12-12
Margret Armstrong,Beulah Reichel,jayce.shields@vandervort.com,+13527170063,72614251,Employee,52868,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,(301) 966-0135,08:00,17:00,1,,1988-01-13
Berniece Little,Nona Bartell,grunolfsson@hotmail.com,1-458-975-9881,90666162,Employee,52869,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,425.221.0989,08:00,17:00,1,,1989-02-14
Gus Kulas,Ashley Rice PhD,cfunk@schmidt.com,+1-808-737-8741,47517402,Employee,52870,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,(805) 363-6748,08:00,17:00,1,,1990-03-15
Keyon Watsica,Josiah Senger MD,roob.vern@hotmail.com,+1.413.378.9945,4294811,Employee,52871,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+1.607.440.1061,08:00,17:00,1,,1991-04-16
Reginald Schinner,Ms. Missouri Bins,oconnell.arnoldo@hotmail.com,(854) 815-5664,51693848,Employee,52872,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,(704) 554-7872,08:00,17:00,1,,1992-05-17
Jabari Kshlerin,Lorna Jerde,hoeger.josh@yahoo.com,870-417-4698,13331138,Employee,52873,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,+1-706-652-5226,08:00,17:00,1,,1993-06-18
Nina Ondricka V,Helen O'Connell,kavon.friesen@wehner.org,+1-757-316-2045,50827361,Employee,52874,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,+1.574.292.8120,08:00,17:00,1,,1994-07-19
Darwin Hagenes,Daniella Gusikowski II,danyka37@gmail.com,+1-747-319-7711,95974724,Employee,52875,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,1-651-531-1582,08:00,17:00,1,,1995-08-20
Shirley Emmerich IV,Jerad Hand,hugh15@steuber.info,479-553-2602,68067771,Employee,52876,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,520.875.2973,08:00,17:00,1,,1996-09-21
Sid Klocko DVM,Donnie Huels,mwitting@gmail.com,272.938.8992,82780787,Employee,52877,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,678.874.7416,08:00,17:00,1,,1997-10-22
Samir Huels,Norene Brown V,ruthie.sipes@runolfsson.org,+1-352-500-7729,22801466,Employee,52878,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+1.804.312.4310,08:00,17:00,1,,1998-11-23
Noe Douglas,Jaquan Funk,lance06@hotmail.com,(657) 834-6808,54539259,Employee,52879,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,+1-901-570-2531,08:00,17:00,1,,1999-12-24
Talia Cole I,Hope Mosciski,fritsch.horace@hotmail.com,+15106199074,71078779,Employee,52880,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+1 (213) 257-5070,08:00,17:00,1,,1980-01-25
Ellie Cronin,William Schuppe,orrin.langworth@yahoo.com,(623) 249-1796,96099322,Employee,52881,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,1-586-925-9586,08:00,17:00,1,,1981-02-26
Roger Conn PhD,Prof. Elizabeth Bradtke MD,kenyon17@hotmail.com,660-336-8317,68435630,Employee,52882,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,669.623.8245,08:00,17:00,1,,1982-03-27
Dewitt Jacobi,Prof. Eli Boehm,lemard@gmail.com,+1-669-847-8812,17725004,Employee,52883,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,(806) 490-7202,08:00,17:00,1,,1983-04-28
Ludwig Vandervort,Drew Kub,nathan65@hotmail.com,1-772-904-3725,77511413,Employee,52884,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,917.330.6968,08:00,17:00,1,,1984-05-01
Marques Hansen,Mr. Hyman Heaney,jrunte@gmail.com,1-307-677-5888,38936712,Employee,52885,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,530-284-9914,08:00,17:00,1,,1985-06-02
Christopher Stracke,Marcus Effertz,deja.spinka@hotmail.com,205-532-0303,97914643,Employee,52886,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,1-541-628-7817,08:00,17:00,1,,1986-07-03
Judson Wiegand,Meda Stokes DDS,dwight.rolfson@yahoo.com,607.200.8234,7744592,Employee,52887,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,820-453-4189,08:00,17:00,1,,1987-08-04
Thad Turcotte,Fernando Turner,mayer.raina@yahoo.com,(302) 428-1877,78377401,Employee,52888,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1 (743) 858-0397,08:00,17:00,1,,1988-09-05
Ressie Goldner,Dr. Lacey Beatty V,pkiehn@gmail.com,+1-484-246-8488,56686386,Employee,52889,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,(564) 629-5297,08:00,17:00,1,,1989-10-06
Foster Gibson,Jayde Herzog,brown.joannie@bartoletti.com,(838) 313-4985,49530755,Employee,52890,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,+1 (224) 396-7316,08:00,17:00,1,,1990-11-07
Thurman O'Conner,Camden Barton,nicola44@abbott.info,(820) 909-4385,10932088,Employee,52891,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+16784413952,08:00,17:00,1,,1991-12-08
Arnaldo Nolan,Clay Kertzmann,leannon.louisa@trantow.com,1-504-780-1127,9353153,Employee,52892,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,920.260.9283,08:00,17:00,1,,1992-01-09
Christa Roob,Marcus Padberg I,aabernathy@hotmail.com,+1-530-354-0672,97470123,Employee,52893,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,380-555-0904,08:00,17:00,1,,1993-02-10
Geovanni Ferry,Prof. Christelle Hermiston,wschamberger@gmail.com,803.304.3038,9993274,Employee,52894,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,920-361-5187,08:00,17:00,1,,1994-03-11
Rafael Borer,Prof. Janis Dibbert PhD,bergnaum.alphonso@yahoo.com,1-515-903-4901,37590664,Employee,52895,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,(814) 251-9218,08:00,17:00,1,,1995-04-12
Osborne Ondricka PhD,Miss Rosie Goodwin,mozell39@lind.net,+1-631-230-9862,40097085,Employee,52896,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,620-217-2773,08:00,17:00,1,,1996-05-13
Carmine Satterfield,Mr. Lowell Beahan MD,kay.johnson@yahoo.com,(540) 948-8855,41898417,Employee,52897,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,772.834.7916,08:00,17:00,1,,1997-06-14
Lurline Keeling,Sigrid Marks,adams.maryjane@yahoo.com,+1 (956) 310-5626,38130379,Employee,52898,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,(458) 273-6700,08:00,17:00,1,,1998-07-15
Zoie Dietrich,Dr. Kieran Weber DDS,ward.jaime@yost.com,(678) 328-4447,89612355,Employee,52899,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,+1-480-935-3810,08:00,17:00,1,,1999-08-16
Jacinthe Wehner,Blaise Goldner,gkshlerin@gmail.com,1-385-714-8906,39738860,Employee,52900,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+1-279-237-8717,08:00,17:00,1,,1980-09-17
Walter Nitzsche,Prof. Garry Kuhn,zella31@hotmail.com,458-565-7037,58250241,Employee,52901,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,463.259.4444,08:00,17:00,1,,1981-10-18
Jerad Bergstrom,Dr. Shawn Dach,mquitzon@hotmail.com,(808) 324-3640,23140477,Employee,52902,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,(820) 817-1150,08:00,17:00,1,,1982-11-19
Durward Kuhic,Mrs. Aurelie Gibson Sr.,hessel.guido@gmail.com,+1-283-649-4724,68145068,Employee,52903,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,1-938-882-9138,08:00,17:00,1,,1983-12-20
William Kulas,Dr. Jimmie Wuckert,reichel.demetrius@gmail.com,248.536.6384,21661078,Employee,52904,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,678-250-2117,08:00,17:00,1,,1984-01-21
Hollis Hammes,Maureen Leffler,cathy.kemmer@gmail.com,+1 (985) 635-3295,87659240,Employee,52905,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+19592650436,08:00,17:00,1,,1985-02-22
Florence Gerlach,Al Schinner,fjakubowski@homenick.info,831-360-8685,11867131,Employee,52906,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,1-609-261-2167,08:00,17:00,1,,1986-03-23
Dandre Feeney Jr.,Prof. Nathanial Mohr II,rod.daniel@hotmail.com,+1-931-458-9536,43250170,Employee,52907,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,1-440-760-0757,08:00,17:00,1,,1987-04-24
Cordia Mayert,Ruben Bartell Sr.,malinda24@yahoo.com,1-931-357-6835,4806966,Employee,52908,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1-636-658-2495,08:00,17:00,1,,1988-05-25
Brown Olson,Prof. Reilly Smith IV,hessel.elna@yahoo.com,(947) 265-4830,13102920,Employee,52909,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+16174356517,08:00,17:00,1,,1989-06-26
